parent_folder,direct_objects,direct_size_MB,unique_extensions
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V029,247,43.72984313964844,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V018,247,41.131890296936035,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V196,247,40.80846977233887,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V017,244,45.25712776184082,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V028,244,44.624929428100586,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V106,244,43.8563756942749,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V363,244,40.78017711639404,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V064,244,40.501686096191406,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V011,241,70.30953979492188,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V019,241,43.929871559143066,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V057,241,42.86387252807617,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V030,241,42.31637477874756,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V130,241,41.36621856689453,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V164,241,41.13026142120361,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V007,238,45.00141716003418,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V051,238,43.83710861206055,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V003,238,41.240966796875,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V098,238,39.43675231933594,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V037,238,38.05012607574463,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V056,235,52.00117301940918,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V004,235,41.318538665771484,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V053,235,38.79831600189209,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V090,235,37.18619155883789,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V095,235,36.97339630126953,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V033,232,59.03759765625,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V064,232,50.67146396636963,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V001,232,43.65497875213623,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V023,232,42.673842430114746,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V060,232,42.35481834411621,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V006,229,48.18597602844238,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V029,229,41.299612045288086,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V086,229,40.054965019226074,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V002,226,40.185933113098145,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V026,220,40.604798316955566,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V045,220,40.39865970611572,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V042,217,59.61013889312744,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V032,217,51.36575126647949,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V018,217,51.29204082489014,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V011,217,40.40978145599365,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V031,214,47.32930278778076,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V028,214,45.29850101470947,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V010,214,39.01994037628174,2
processed/keyframes/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/video_id=L26_V150,214,35.874399185180664,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V015,211,49.920663833618164,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V062,205,37.4780969619751,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V028,199,50.00391483306885,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V030,199,30.984734535217285,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V005,196,58.243102073669434,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V026,196,53.93798828125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V030,196,43.279056549072266,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V048,193,51.83023262023926,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V015,193,49.45186424255371,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V035,193,41.70414733886719,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V008,193,37.05351257324219,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V003,193,37.00863552093506,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V017,193,36.911359786987305,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V090,193,35.51608943939209,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V009,193,26.010799407958984,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V007,190,35.62816619873047,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V046,187,47.63180160522461,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V033,187,40.98274612426758,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V089,187,40.593071937561035,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V091,187,34.68909168243408,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V025,184,45.52774906158447,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V037,184,42.80072784423828,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V029,184,40.153639793395996,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V074,184,34.03514099121094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V023,178,47.39453411102295,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V060,178,46.04017734527588,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V083,178,33.437737464904785,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V075,178,32.435973167419434,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V088,178,25.72590732574463,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V022,175,49.91456985473633,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V021,175,40.110572814941406,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V054,175,23.05945873260498,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V024,175,22.408233642578125,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V009,172,48.96600341796875,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V047,172,34.70469665527344,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V043,172,34.32092475891113,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V092,169,36.4757776260376,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V024,166,47.30122470855713,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V001,166,34.20658206939697,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V008,160,45.935336112976074,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V025,160,43.59142875671387,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V014,160,41.43560600280762,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V013,157,42.15926170349121,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V027,157,33.01868915557861,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V023,154,35.10791206359863,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V055,154,29.432318687438965,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V094,154,28.915456771850586,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V002,154,26.38591766357422,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V021,151,43.097551345825195,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V007,151,43.00728702545166,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V078,151,28.195088386535645,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V020,148,41.70056915283203,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V019,148,40.096768379211426,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V038,148,34.063387870788574,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V053,145,27.910489082336426,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V010,145,26.102270126342773,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V006,142,39.26345634460449,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V016,139,31.415066719055176,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V039,139,30.44747829437256,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V063,139,28.222900390625,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V026,139,27.992406845092773,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V096,139,21.399993896484375,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V032,139,20.833958625793457,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V010,136,38.67440223693848,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V084,136,31.45925998687744,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V038,136,23.615663528442383,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V007,136,23.184324264526367,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V061,133,19.720064163208008,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V034,130,26.524373054504395,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V039,130,18.886728286743164,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V044,127,23.395241737365723,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V081,127,21.02631664276123,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V073,124,27.16170310974121,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V069,121,31.048970222473145,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V093,121,29.289947509765625,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V066,121,25.421226501464844,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V002,121,23.236937522888184,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V019,118,27.310503005981445,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V068,118,25.877507209777832,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V020,118,25.449660301208496,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V027,118,25.248783111572266,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V003,118,25.230692863464355,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V017,118,22.774993896484375,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V006,115,23.000967979431152,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V018,115,17.253411293029785,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V031,112,28.78159809112549,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V004,112,24.779738426208496,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V076,112,24.740511894226074,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V019,112,23.969950675964355,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V080,112,23.31724739074707,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V086,112,18.65487766265869,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V077,109,24.104881286621094,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V049,109,22.93645668029785,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V011,106,27.767419815063477,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V065,106,20.111522674560547,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V079,103,28.99086093902588,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V050,103,16.507524490356445,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_c/video,100,6583.106297492981,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_b/video,100,6522.911246299744,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_d/video,100,6459.419242858887,1
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V006,100,22.21192455291748,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V010,100,20.73466205596924,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_e/video,99,6618.429122924805,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_a/video,99,6282.220715522766,1
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V023,97,22.99382495880127,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V085,97,18.809083938598633,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V014,97,17.606613159179688,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V051,97,17.309865951538086,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L30/ai-challenge-2025/Videos/Videos/Video_L30_a/video,96,3945.7761058807373,1
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V018,94,21.339797019958496,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V059,94,17.344934463500977,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V067,94,13.881572723388672,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V024,91,23.542724609375,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V022,91,20.86754035949707,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V070,91,12.508055686950684,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_a/video,88,12254.04636001587,1
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V036,88,19.68992805480957,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V082,88,17.184345245361328,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V014,85,22.76713752746582,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V017,85,18.6954288482666,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V012,85,16.500632286071777,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V042,85,14.412985801696777,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V072,79,21.429051399230957,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V016,76,17.7929630279541,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V005,76,16.66720962524414,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V016,76,15.496846199035645,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V020,76,12.232537269592285,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V036,73,17.225915908813477,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V013,73,15.885904312133789,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V035,70,18.735957145690918,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V087,70,17.016139030456543,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V011,70,15.953712463378906,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V009,70,14.858870506286621,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V013,70,13.888334274291992,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V071,67,15.908985137939453,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V057,67,7.215306282043457,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V022,64,11.917153358459473,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V040,64,8.308499336242676,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V058,61,13.862271308898926,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V015,58,11.538625717163086,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V008,55,12.12703800201416,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_a1/video,49,6948.337735176086,1
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V012,49,12.477628707885742,2
processed/keyframes/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/video_id=L23_V001,49,10.780016899108887,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V005,49,10.278836250305176,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V041,49,7.600444793701172,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V004,49,6.849023818969727,2
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V021,49,5.815886497497559,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V044,46,7.894406318664551,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L24/ai-challenge-2025/Videos/Videos/Videos_L24_a/video,43,5527.684757232666,1
processed/keyframes/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/video_id=L30_V041,43,6.286710739135742,2
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V045,43,6.1603899002075195,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_b/video,39,5305.708624839783,1
processed/keyframes/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/video_id=L24_V040,37,5.010977745056152,2
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L22/ai-challenge-2025/Videos/Videos/Videos_L22_a/video,31,3962.0683727264404,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L21/ai-challenge-2025/Videos/Videos/Videos_L21_a/video,29,3222.4126358032227,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L23/ai-challenge-2025/Videos/Videos/Videos_L23_a/video,25,1948.393539428711,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L28/ai-challenge-2025/Videos/Videos/Videos_L28_a/video,24,6937.486060142517,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L29/ai-challenge-2025/Videos/Videos/Videos_L29_a/video,23,6453.662085533142,1
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L27/ai-challenge-2025/Videos/Videos/Videos_L27_a/video,16,2422.1317205429077,1
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/run_id=full_l26_20260719T195028Z_149024ca,7,96.02146244049072,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L25/profile=autoshot_v1/run_id=full_l25_20260719T125510Z_729f13c1,7,46.40470314025879,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L22/profile=autoshot_v1/run_id=full_l22_20260713T132415Z_2f1e32b8,7,19.903181076049805,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L28/profile=autoshot_v1/run_id=full_l28_20260715T021710Z_43151145,7,9.993311882019043,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L29/profile=autoshot_v1/run_id=full_l29_20260715T033345Z_30e17caf,7,9.408523559570312,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L30/profile=autoshot_v1/run_id=full_l30_20260715T044607Z_3fc2a24c,7,8.345251083374023,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L27/profile=autoshot_v1/run_id=full_l27_20260715T014659Z_0e797b31,7,5.576193809509277,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/run_id=full_l24_20260713T152115Z_14797aa4,7,4.609078407287598,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L24/profile=autoshot_v1/run_id=demo_20260713T121139Z_041145d1,7,4.581409454345703,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/run_id=full_l23_20260713T145915Z_58c5300c,7,1.6017875671386719,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=demo_20260713T103630Z_4360bc8c,7,1.2160282135009766,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=demo_20260713T091628Z_0b8aad0f,7,1.2155323028564453,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L23/profile=autoshot_v1/run_id=demo_20260713T111704Z_e707d25e,7,0.7086772918701172,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L26/profile=autoshot_v1/run_id=full_l26_20260714T190640Z_d1a3bc48,6,93.51278018951416,4
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=full_autoshot_l21_20260709_193632/results,6,16.80231475830078,3
